points,value
13031,56601.9
13032,56601.9
13033,56601.9
13034,56602
13035,56602
13036,56602.1
13037,56602.1
13038,56602.2
13039,56602.2
13040,56602.2
13041,56602.3
13042,56602.3
13043,56602.4
13044,56602.4
13045,56602.4
13046,56602.5
13047,56602.5
13048,56602.6
13049,56602.6
13050,56602.7
13051,56602.7
13052,56602.7
13053,56602.8
13054,56602.8
13055,56602.9
13056,56602.9
13057,56603
13058,56603
13059,56603
13060,56603.1
13061,56603.1
13062,56603.2
13063,56603.2
13064,56603.2
13065,56603.3
13066,56603.3
13067,56603.4
13068,56603.4
13069,56603.5
13070,56603.5
13071,56603.5
13072,56603.6
13073,56603.6
13074,56603.7
13075,56603.7
13076,56603.8
13077,56603.8
13078,56603.8
13079,56603.9
13080,56603.9
13081,56604
13082,56604
13083,56604
13084,56604.1
13085,56604.1
13086,56604.2
13087,56604.2
13088,56604.3
13089,56604.3
13090,56604.3
13091,56604.4
13092,56604.4
13093,56604.5
13094,56604.5
13095,56604.6
13096,56604.6
13097,56604.6
13098,56604.7
13099,56604.7
13100,56604.8
13101,56604.8
13102,56604.9
13103,56604.9
13104,56604.9
13105,56605
13106,56605
13107,56605.1
13108,56605.1
13109,56605.1
13110,56605.2
13111,56605.2
13112,56605.3
13113,56605.3
13114,56605.4
13115,56605.4
13116,56605.4
13117,56605.5
13118,56605.5
13119,56605.6
13120,56605.6
13121,56605.7
13122,56605.7
13123,56605.7
13124,56605.8
13125,56605.8
13126,56605.9
13127,56605.9
13128,56605.9
13129,56606
13130,56606
13131,56606.1
13132,56606.1
13133,56606.2
13134,56606.2
13135,56606.2
13136,56606.3
13137,56606.3
13138,56606.4
13139,56606.4
13140,56606.5
13141,56606.5
13142,56606.5
13143,56606.6
13144,56606.6
13145,56606.7
13146,56606.7
13147,56606.8
13148,56606.8
13149,56606.8
13150,56606.9
13151,56606.9
13152,56607
13153,56607
13154,56607.1
13155,56607.1
13156,56607.1
13157,56607.2
13158,56607.2
13159,56607.3
13160,56607.3
13161,56607.3
13162,56607.4
13163,56607.4
13164,56607.5
13165,56607.5
13166,56607.6
13167,56607.6
13168,56607.6
13169,56607.7
13170,56607.7
13171,56607.8
13172,56607.8
13173,56607.9
13174,56607.9
13175,56607.9
13176,56608
13177,56608
13178,56608.1
13179,56608.1
13180,56608.2
13181,56608.2
13182,56608.2
13183,56608.3
13184,56608.3
13185,56608.4
13186,56608.4
13187,56608.5
13188,56608.5
13189,56608.5
13190,56608.6
13191,56608.6
13192,56608.7
13193,56608.7
13194,56608.8
13195,56608.8
13196,56608.8
13197,56608.9
13198,56608.9
13199,56609
13200,56609
13201,56609.1
13202,56609.1
13203,56609.1
13204,56609.2
13205,56609.2
13206,56609.3
13207,56609.3
13208,56609.3
13209,56609.4
13210,56609.4
13211,56609.5
13212,56609.5
13213,56609.6
13214,56609.6
13215,56609.6
13216,56609.7
13217,56609.7
13218,56609.8
13219,56609.8
13220,56609.9
13221,56609.9
13222,56609.9
13223,56610
13224,56610
13225,56610.1
13226,56610.1
13227,56610.2
13228,56610.2
13229,56610.2
13230,56610.3
13231,56610.3
13232,56610.4
13233,56610.4
13234,56610.5
13235,56610.5
13236,56610.5
13237,56610.6
13238,56610.6
13239,56610.7
13240,56610.7
13241,56610.8
13242,56610.8
13243,56610.8
13244,56610.9
13245,56610.9
13246,56611
13247,56611
13248,56611.1
13249,56611.1
13250,56611.1
13251,56611.2
13252,56611.2
13253,56611.3
13254,56611.3
13255,56611.4
13256,56611.4
13257,56611.4
13258,56611.5
13259,56611.5
13260,56611.6
13261,56611.6
13262,56611.7
13263,56611.7
13264,56611.7
13265,56611.8
13266,56611.8
13267,56611.9
13268,56611.9
13269,56612
13270,56612
13271,56612
13272,56612.1
13273,56612.1
13274,56612.2
13275,56612.2
13276,56612.3
13277,56612.3
13278,56612.3
13279,56612.4
13280,56612.4
13281,56612.5
13282,56612.5
13283,56612.6
13284,56612.6
13285,56612.6
13286,56612.7
13287,56612.7
13288,56612.8
13289,56612.8
13290,56612.9
13291,56612.9
13292,56612.9
13293,56613
13294,56613
13295,56613.1
13296,56613.1
13297,56613.2
13298,56613.2
13299,56613.2
13300,56613.3
13301,56613.3
13302,56613.4
13303,56613.4
13304,56613.5
13305,56613.5
13306,56613.5
13307,56613.6
13308,56613.6
13309,56613.7
13310,56613.7
13311,56613.8
13312,56613.8
13313,56613.8
13314,56613.9
13315,56613.9
13316,56614
13317,56614
13318,56614.1
13319,56614.1
13320,56614.1
13321,56614.2
13322,56614.2
13323,56614.3
13324,56614.3
13325,56614.4
13326,56614.4
13327,56614.4
13328,56614.5
13329,56614.5
13330,56614.6
13331,56614.6
13332,56614.7
13333,56614.7
13334,56614.7
13335,56614.8
13336,56614.8
13337,56614.9
13338,56614.9
13339,56615
13340,56615
13341,56615
13342,56615.1
13343,56615.1
13344,56615.2
13345,56615.2
13346,56615.3
13347,56615.3
13348,56615.4
13349,56615.4
13350,56615.4
13351,56615.5
13352,56615.5
13353,56615.6
13354,56615.6
13355,56615.7
13356,56615.7
13357,56615.7
13358,56615.8
13359,56615.8
13360,56615.9
13361,56615.9
13362,56616
13363,56616
13364,56616
13365,56616.1
13366,56616.1
13367,56616.2
13368,56616.2
13369,56616.3
13370,56616.3
13371,56616.3
13372,56616.4
13373,56616.4
13374,56616.5
13375,56616.5
13376,56616.6
13377,56616.6
13378,56616.6
13379,56616.7
13380,56616.7
13381,56616.8
13382,56616.8
13383,56616.9
13384,56616.9
13385,56616.9
13386,56617
13387,56617
13388,56617.1
13389,56617.1
13390,56617.2
13391,56617.2
13392,56617.3
13393,56617.3
13394,56617.3
13395,56617.4
13396,56617.4
13397,56617.5
13398,56617.5
13399,56617.6
13400,56617.6
13401,56617.6
13402,56617.7
13403,56617.7
13404,56617.8
13405,56617.8
13406,56617.9
13407,56617.9
13408,56617.9
13409,56618
13410,56618
13411,56618.1
13412,56618.1
13413,56618.2
13414,56618.2
13415,56618.2
13416,56618.3
13417,56618.3
13418,56618.4
13419,56618.4
13420,56618.5
13421,56618.5
13422,56618.6
13423,56618.6
13424,56618.6
13425,56618.7
13426,56618.7
13427,56618.8
13428,56618.8
13429,56618.9
13430,56618.9
13431,56618.9
13432,56619
13433,56619
13434,56619.1
13435,56619.1
13436,56619.2
13437,56619.2
13438,56619.2
13439,56619.3
13440,56619.3
13441,56619.4
13442,56619.4
13443,56619.5
13444,56619.5
13445,56619.6
13446,56619.6
13447,56619.6
13448,56619.7
13449,56619.7
13450,56619.8
13451,56619.8
13452,56619.9
13453,56619.9
13454,56619.9
13455,56620
13456,56620
13457,56620.1
13458,56620.1
13459,56620.2
13460,56620.2
13461,56620.2
13462,56620.3
13463,56620.3
13464,56620.4
13465,56620.4
13466,56620.5
13467,56620.5
13468,56620.6
13469,56620.6
13470,56620.6
13471,56620.7
13472,56620.7
13473,56620.8
13474,56620.8
13475,56620.9
13476,56620.9
13477,56620.9
13478,56621
13479,56621
13480,56621.1
13481,56621.1
13482,56621.2
13483,56621.2
13484,56621.2
13485,56621.3
13486,56621.3
13487,56621.4
13488,56621.4
13489,56621.5
13490,56621.5
13491,56621.6
13492,56621.6
13493,56621.6
13494,56621.7
13495,56621.7
13496,56621.8
13497,56621.8
13498,56621.9
13499,56621.9
13500,56621.9
13501,56622
13502,56622
13503,56622.1
13504,56622.1
13505,56622.2
13506,56622.2
13507,56622.3
13508,56622.3
13509,56622.3
13510,56622.4
13511,56622.4
13512,56622.5
13513,56622.5
13514,56622.6
13515,56622.6
13516,56622.6
13517,56622.7
13518,56622.7
13519,56622.8
13520,56622.8
13521,56622.9
13522,56622.9
13523,56623
13524,56623
13525,56623
13526,56623.1
13527,56623.1
13528,56623.2
13529,56623.2
13530,56623.3
13531,56623.3
13532,56623.3
13533,56623.4
13534,56623.4
13535,56623.5
13536,56623.5
13537,56623.6
13538,56623.6
13539,56623.7
13540,56623.7
13541,56623.7
13542,56623.8
13543,56623.8
13544,56623.9
13545,56623.9
13546,56624
13547,56624
13548,56624
13549,56624.1
13550,56624.1
13551,56624.2
13552,56624.2
13553,56624.3
13554,56624.3
13555,56624.4
13556,56624.4
13557,56624.4
13558,56624.5
13559,56624.5
13560,56624.6
13561,56624.6
13562,56624.7
13563,56624.7
13564,56624.7
13565,56624.8
13566,56624.8
13567,56624.9
13568,56624.9
13569,56625
13570,56625
13571,56625.1
13572,56625.1
13573,56625.1
13574,56625.2
13575,56625.2
13576,56625.3
13577,56625.3
13578,56625.4
13579,56625.4
13580,56625.5
13581,56625.5
13582,56625.5
13583,56625.6
13584,56625.6
13585,56625.7
13586,56625.7
13587,56625.8
13588,56625.8
13589,56625.8
13590,56625.9
13591,56625.9
13592,56626
13593,56626
13594,56626.1
13595,56626.1
13596,56626.2
13597,56626.2
13598,56626.2
13599,56626.3
13600,56626.3
13601,56626.4
13602,56626.4
13603,56626.5
13604,56626.5
13605,56626.6
13606,56626.6
13607,56626.6
13608,56626.7
13609,56626.7
13610,56626.8
13611,56626.8
13612,56626.9
13613,56626.9
13614,56626.9
13615,56627
13616,56627
13617,56627.1
13618,56627.1
13619,56627.2
13620,56627.2
13621,56627.3
13622,56627.3
13623,56627.3
13624,56627.4
13625,56627.4
13626,56627.5
13627,56627.5
13628,56627.6
13629,56627.6
13630,56627.7
13631,56627.7
13632,56627.7
13633,56627.8
13634,56627.8
13635,56627.9
13636,56627.9
13637,56628
13638,56628
13639,56628.1
13640,56628.1
13641,56628.1
13642,56628.2
13643,56628.2
13644,56628.3
13645,56628.3
13646,56628.4
13647,56628.4
13648,56628.5
13649,56628.5
13650,56628.5
13651,56628.6
13652,56628.6
13653,56628.7
13654,56628.7
13655,56628.8
13656,56628.8
13657,56628.8
13658,56628.9
13659,56628.9
13660,56629
13661,56629
13662,56629.1
13663,56629.1
13664,56629.2
13665,56629.2
13666,56629.2
13667,56629.3
13668,56629.3
13669,56629.4
13670,56629.4
13671,56629.5
13672,56629.5
13673,56629.6
13674,56629.6
13675,56629.6
13676,56629.7
13677,56629.7
13678,56629.8
13679,56629.8
13680,56629.9
13681,56629.9
13682,56630
13683,56630
13684,56630
13685,56630.1
13686,56630.1
13687,56630.2
13688,56630.2
13689,56630.3
13690,56630.3
13691,56630.4
13692,56630.4
13693,56630.4
13694,56630.5
13695,56630.5
13696,56630.6
13697,56630.6
13698,56630.7
13699,56630.7
13700,56630.8
13701,56630.8
13702,56630.8
13703,56630.9
13704,56630.9
13705,56631
13706,56631
13707,56631.1
13708,56631.1
13709,56631.2
13710,56631.2
13711,56631.2
13712,56631.3
13713,56631.3
13714,56631.4
13715,56631.4
13716,56631.5
13717,56631.5
13718,56631.6
13719,56631.6
13720,56631.6
13721,56631.7
13722,56631.7
13723,56631.8
13724,56631.8
13725,56631.9
13726,56631.9
13727,56632
13728,56632
13729,56632
13730,56632.1
13731,56632.1
13732,56632.2
13733,56632.2
13734,56632.3
13735,56632.3
13736,56632.4
13737,56632.4
13738,56632.4
13739,56632.5
13740,56632.5
13741,56632.6
13742,56632.6
13743,56632.7
13744,56632.7
13745,56632.8
13746,56632.8
13747,56632.8
13748,56632.9
13749,56632.9
13750,56633
13751,56633
13752,56633.1
13753,56633.1
13754,56633.2
13755,56633.2
13756,56633.2
13757,56633.3
13758,56633.3
13759,56633.4
13760,56633.4
13761,56633.5
13762,56633.5
13763,56633.6
13764,56633.6
13765,56633.6
13766,56633.7
13767,56633.7
13768,56633.8
13769,56633.8
13770,56633.9
13771,56633.9
13772,56634
13773,56634
13774,56634
13775,56634.1
13776,56634.1
13777,56634.2
13778,56634.2
13779,56634.3
13780,56634.3
13781,56634.4
13782,56634.4
13783,56634.5
13784,56634.5
13785,56634.5
13786,56634.6
13787,56634.6
13788,56634.7
13789,56634.7
13790,56634.8
13791,56634.8
13792,56634.9
13793,56634.9
13794,56634.9
13795,56635
13796,56635
13797,56635.1
13798,56635.1
13799,56635.2
13800,56635.2
13801,56635.3
13802,56635.3
13803,56635.3
13804,56635.4
13805,56635.4
13806,56635.5
13807,56635.5
13808,56635.6
13809,56635.6
13810,56635.7
13811,56635.7
13812,56635.7
13813,56635.8
13814,56635.8
13815,56635.9
13816,56635.9
13817,56636
13818,56636
13819,56636.1
13820,56636.1
13821,56636.2
13822,56636.2
13823,56636.2
13824,56636.3
13825,56636.3
13826,56636.4
13827,56636.4
13828,56636.5
13829,56636.5
13830,56636.6
13831,56636.6
13832,56636.6
13833,56636.7
13834,56636.7
13835,56636.8
13836,56636.8
13837,56636.9
13838,56636.9
13839,56637
13840,56637
13841,56637.1
13842,56637.1
13843,56637.1
13844,56637.2
13845,56637.2
13846,56637.3
13847,56637.3
13848,56637.4
13849,56637.4
13850,56637.5
13851,56637.5
13852,56637.5
13853,56637.6
13854,56637.6
13855,56637.7
13856,56637.7
13857,56637.8
13858,56637.8
13859,56637.9
13860,56637.9
13861,56637.9
13862,56638
13863,56638
13864,56638.1
13865,56638.1
13866,56638.2
13867,56638.2
13868,56638.3
13869,56638.3
13870,56638.4
13871,56638.4
13872,56638.4
13873,56638.5
13874,56638.5
13875,56638.6
13876,56638.6
13877,56638.7
13878,56638.7
13879,56638.8
13880,56638.8
13881,56638.9
13882,56638.9
13883,56638.9
13884,56639
13885,56639
13886,56639.1
13887,56639.1
13888,56639.2
13889,56639.2
13890,56639.3
13891,56639.3
13892,56639.3
13893,56639.4
13894,56639.4
13895,56639.5
13896,56639.5
13897,56639.6
13898,56639.6
13899,56639.7
13900,56639.7
13901,56639.8
13902,56639.8
13903,56639.8
13904,56639.9
13905,56639.9
13906,56640
13907,56640
13908,56640.1
13909,56640.1
13910,56640.2
13911,56640.2
13912,56640.2
13913,56640.3
13914,56640.3
13915,56640.4
13916,56640.4
13917,56640.5
13918,56640.5
13919,56640.6
13920,56640.6
13921,56640.7
13922,56640.7
13923,56640.7
13924,56640.8
13925,56640.8
13926,56640.9
13927,56640.9
13928,56641
13929,56641
13930,56641.1
13931,56641.1
13932,56641.2
13933,56641.2
13934,56641.2
13935,56641.3
13936,56641.3
13937,56641.4
13938,56641.4
13939,56641.5
13940,56641.5
13941,56641.6
13942,56641.6
13943,56641.7
13944,56641.7
13945,56641.7
13946,56641.8
13947,56641.8
13948,56641.9
13949,56641.9
13950,56642
13951,56642
13952,56642.1
13953,56642.1
13954,56642.1
13955,56642.2
13956,56642.2
13957,56642.3
13958,56642.3
13959,56642.4
13960,56642.4
13961,56642.5
13962,56642.5
13963,56642.6
13964,56642.6
13965,56642.6
13966,56642.7
13967,56642.7
13968,56642.8
13969,56642.8
13970,56642.9
13971,56642.9
13972,56643
13973,56643
13974,56643.1
13975,56643.1
13976,56643.1
13977,56643.2
13978,56643.2
13979,56643.3
13980,56643.3
13981,56643.4
13982,56643.4
13983,56643.5
13984,56643.5
13985,56643.6
13986,56643.6
13987,56643.6
13988,56643.7
13989,56643.7
13990,56643.8
13991,56643.8
13992,56643.9
13993,56643.9
13994,56644
13995,56644
13996,56644.1
13997,56644.1
13998,56644.1
13999,56644.2
14000,56644.2
14001,56644.3
14002,56644.3
14003,56644.4
14004,56644.4
14005,56644.5
14006,56644.5
14007,56644.6
14008,56644.6
14009,56644.6
14010,56644.7
14011,56644.7
14012,56644.8
14013,56644.8
14014,56644.9
14015,56644.9
14016,56645
14017,56645
14018,56645
14019,56645.1
14020,56645.1
14021,56645.2
14022,56645.2
14023,56645.3
14024,56645.3
14025,56645.4
14026,56645.4
14027,56645.4
14028,56645.5
14029,56645.5
14030,56645.6
14031,56645.6
14032,56645.7
14033,56645.7
14034,56645.8
14035,56645.8
14036,56645.8
14037,56645.9
14038,56645.9
14039,56646
14040,56646
14041,56646.1
14042,56646.1
14043,56646.2
14044,56646.2
14045,56646.2
14046,56646.3
14047,56646.3
14048,56646.4
14049,56646.4
14050,56646.5
14051,56646.5
14052,56646.6
14053,56646.6
14054,56646.6
14055,56646.7
14056,56646.7
14057,56646.8
14058,56646.8
14059,56646.9
14060,56646.9
14061,56647
14062,56647
14063,56647.1
14064,56647.1
14065,56647.1
14066,56647.2
14067,56647.2
14068,56647.3
14069,56647.3
14070,56647.4
14071,56647.4
14072,56647.5
14073,56647.5
14074,56647.5
14075,56647.6
14076,56647.6
14077,56647.7
14078,56647.7
14079,56647.8
14080,56647.8
14081,56647.9
14082,56647.9
14083,56647.9
14084,56648
14085,56648
14086,56648.1
14087,56648.1
14088,56648.2
14089,56648.2
14090,56648.3
14091,56648.3
14092,56648.4
14093,56648.4
14094,56648.4
14095,56648.5
14096,56648.5
14097,56648.6
14098,56648.6
14099,56648.7
14100,56648.7
14101,56648.8
14102,56648.8
14103,56648.8
14104,56648.9
14105,56648.9
14106,56649
14107,56649
14108,56649.1
14109,56649.1
14110,56649.2
14111,56649.2
14112,56649.2
14113,56649.3
14114,56649.3
14115,56649.4
14116,56649.4
14117,56649.5
14118,56649.5
14119,56649.6
14120,56649.6
14121,56649.7
14122,56649.7
14123,56649.7
14124,56649.8
14125,56649.8
14126,56649.9
14127,56649.9
14128,56650
14129,56650
14130,56650.1
14131,56650.1
14132,56650.1
14133,56650.2
14134,56650.2
14135,56650.3
14136,56650.3
14137,56650.4
14138,56650.4
14139,56650.5
14140,56650.5
14141,56650.6
14142,56650.6
14143,56650.6
14144,56650.7
14145,56650.7
14146,56650.8
14147,56650.8
14148,56650.9
14149,56650.9
14150,56651
14151,56651
14152,56651
14153,56651.1
14154,56651.1
14155,56651.2
14156,56651.2
14157,56651.3
14158,56651.3
14159,56651.4
14160,56651.4
14161,56651.5
14162,56651.5
14163,56651.5
14164,56651.6
14165,56651.6
14166,56651.7
14167,56651.7
14168,56651.8
14169,56651.8
14170,56651.9
14171,56651.9
14172,56652
14173,56652
14174,56652
14175,56652.1
14176,56652.1
14177,56652.2
14178,56652.2
14179,56652.3
14180,56652.3
14181,56652.4
14182,56652.4
14183,56652.4
14184,56652.5
14185,56652.5
14186,56652.6
14187,56652.6
14188,56652.7
14189,56652.7
14190,56652.8
14191,56652.8
14192,56652.9
14193,56652.9
14194,56652.9
14195,56653
14196,56653
14197,56653.1
14198,56653.1
14199,56653.2
14200,56653.2
14201,56653.3
14202,56653.3
14203,56653.4
14204,56653.4
14205,56653.4
14206,56653.5
14207,56653.5
14208,56653.6
14209,56653.6
14210,56653.7
14211,56653.7
14212,56653.8
14213,56653.8
14214,56653.9
14215,56653.9
14216,56653.9
14217,56654
14218,56654
14219,56654.1
14220,56654.1
14221,56654.2
14222,56654.2
14223,56654.3
14224,56654.3
14225,56654.4
14226,56654.4
14227,56654.4
14228,56654.5
14229,56654.5
14230,56654.6
14231,56654.6
14232,56654.7
14233,56654.7
14234,56654.8
14235,56654.8
14236,56654.8
14237,56654.9
14238,56654.9
14239,56655
14240,56655
14241,56655.1
14242,56655.1
14243,56655.2
14244,56655.2
14245,56655.3
14246,56655.3
14247,56655.3
14248,56655.4
14249,56655.4
14250,56655.5
14251,56655.5
14252,56655.6
14253,56655.6
14254,56655.7
14255,56655.7
14256,56655.8
14257,56655.8
14258,56655.8
14259,56655.9
14260,56655.9
14261,56656
14262,56656
14263,56656.1
14264,56656.1
14265,56656.2
14266,56656.2
14267,56656.3
14268,56656.3
14269,56656.3
14270,56656.4
14271,56656.4
14272,56656.5
14273,56656.5
14274,56656.6
14275,56656.6
14276,56656.7
14277,56656.7
14278,56656.8
14279,56656.8
14280,56656.9
14281,56656.9
14282,56656.9
14283,56657
14284,56657
14285,56657.1
14286,56657.1
14287,56657.2
14288,56657.2
14289,56657.3
14290,56657.3
14291,56657.4
14292,56657.4
14293,56657.4
14294,56657.5
14295,56657.5
14296,56657.6
14297,56657.6
14298,56657.7
14299,56657.7
14300,56657.8
14301,56657.8
14302,56657.9
14303,56657.9
14304,56657.9
14305,56658
14306,56658
14307,56658.1
14308,56658.1
14309,56658.2
14310,56658.2
14311,56658.3
14312,56658.3
14313,56658.4
14314,56658.4
14315,56658.4
14316,56658.5
14317,56658.5
14318,56658.6
14319,56658.6
14320,56658.7
14321,56658.7
14322,56658.8
14323,56658.8
14324,56658.9
14325,56658.9
14326,56659
14327,56659
14328,56659
14329,56659.1
14330,56659.1
14331,56659.2
14332,56659.2
14333,56659.3
14334,56659.3
14335,56659.4
14336,56659.4
14337,56659.5
14338,56659.5
14339,56659.5
14340,56659.6
14341,56659.6
14342,56659.7
14343,56659.7
14344,56659.8
14345,56659.8
14346,56659.9
14347,56659.9
14348,56660
14349,56660
14350,56660
14351,56660.1
14352,56660.1
14353,56660.2
14354,56660.2
14355,56660.3
14356,56660.3
14357,56660.4
14358,56660.4
14359,56660.5
14360,56660.5
14361,56660.6
14362,56660.6
14363,56660.6
14364,56660.7
14365,56660.7
14366,56660.8
14367,56660.8
14368,56660.9
14369,56660.9
14370,56661
14371,56661
14372,56661.1
14373,56661.1
14374,56661.2
14375,56661.2
14376,56661.2
14377,56661.3
14378,56661.3
14379,56661.4
14380,56661.4
14381,56661.5
14382,56661.5
14383,56661.6
14384,56661.6
14385,56661.7
14386,56661.7
14387,56661.7
14388,56661.8
14389,56661.8
14390,56661.9
14391,56661.9
14392,56662
14393,56662
14394,56662.1
14395,56662.1
14396,56662.2
14397,56662.2
14398,56662.3
14399,56662.3
14400,56662.3
14401,56662.4
14402,56662.4
14403,56662.5
14404,56662.5
14405,56662.6
14406,56662.6
14407,56662.7
14408,56662.7
14409,56662.8
14410,56662.8
14411,56662.9
14412,56662.9
14413,56662.9
14414,56663
14415,56663
14416,56663.1
14417,56663.1
14418,56663.2
14419,56663.2
14420,56663.3
14421,56663.3
14422,56663.4
14423,56663.4
14424,56663.5
14425,56663.5
14426,56663.5
14427,56663.6
14428,56663.6
14429,56663.7
14430,56663.7
14431,56663.8
14432,56663.8
14433,56663.9
14434,56663.9
14435,56664
14436,56664
14437,56664.1
14438,56664.1
14439,56664.1
14440,56664.2
14441,56664.2
14442,56664.3
14443,56664.3
14444,56664.4
14445,56664.4
14446,56664.5
14447,56664.5
14448,56664.6
14449,56664.6
14450,56664.7
14451,56664.7
14452,56664.7
14453,56664.8
14454,56664.8
14455,56664.9
14456,56664.9
14457,56665
14458,56665
14459,56665.1
14460,56665.1
14461,56665.2
14462,56665.2
14463,56665.3
14464,56665.3
14465,56665.3
14466,56665.4
14467,56665.4
14468,56665.5
14469,56665.5
14470,56665.6
14471,56665.6
14472,56665.7
14473,56665.7
14474,56665.8
14475,56665.8
14476,56665.9
14477,56665.9
14478,56665.9
14479,56666
14480,56666
14481,56666.1
14482,56666.1
14483,56666.2
14484,56666.2
14485,56666.3
14486,56666.3
14487,56666.4
14488,56666.4
14489,56666.5
14490,56666.5
14491,56666.5
14492,56666.6
14493,56666.6
14494,56666.7
14495,56666.7
14496,56666.8
